epoch_iso,t_s,dist_m,pdop_present,pdop_los_total,pdop_los_gps,pdop_los_galileo
2026-05-09T10:02:22+00:00,142,1183.333,1.217195046605703,2.9303092142692564,3.704440019752269,19.209888104720758
2026-05-09T10:02:23+00:00,143,1191.667,1.2171894153314997,2.311715916417114,3.7042225241225326,3.212610860501579
2026-05-09T10:02:24+00:00,144,1200.0,1.2171837625722886,2.297520157056001,16.497124389660353,3.2407759546744765
2026-05-09T10:02:25+00:00,145,1208.333,1.2171780920391566,5.192351300899389,12.600454073795802,
2026-05-09T10:02:26+00:00,146,1216.667,1.2171724012839764,169.1492909081276,,
2026-05-09T10:02:27+00:00,147,1225.0,1.2171666891369903,11.697601044141303,,
2026-05-09T10:02:28+00:00,148,1233.333,1.2171609534684085,7.964661461817992,,
2026-05-09T10:02:29+00:00,149,1241.667,1.217155197586694,2.929394211915135,3.702921571773416,19.14150643781467
2026-05-09T10:02:30+00:00,150,1250.0,1.2171494222715578,3.0932197895687117,3.702705408773458,
2026-05-09T10:02:31+00:00,151,1258.333,1.217143629783968,2.0109933324207523,2.847646216505493,3.7025778940021143
2026-05-09T10:02:32+00:00,152,1266.667,1.2171378170887586,2.926788907667224,3.4949149414732044,
2026-05-09T10:02:33+00:00,153,1275.0,1.2171319841883261,2.829448620450383,3.4940857778559304,
2026-05-09T10:02:34+00:00,154,1283.333,1.2171261310850856,2.9259778842614486,3.4932570873302953,
2026-05-09T10:02:35+00:00,155,1291.667,1.217120257781465,2.2088836131020186,3.1444404020839776,
2026-05-09T10:02:36+00:00,156,1300.0,1.217114364279903,2.3904908721266036,4.777477846315309,19.073810331962918
2026-05-09T10:02:37+00:00,157,1308.333,1.2171084505828542,,,
2026-05-09T10:02:38+00:00,158,1316.667,1.2171025166927834,13.532785974542744,,
2026-05-09T10:02:39+00:00,159,1325.0,1.2170965626121661,14.113158960409173,,19.045005269032977
2026-05-09T10:02:40+00:00,160,1333.333,1.2170905883435008,2.7563851593626247,3.88467661133077,
2026-05-09T10:02:41+00:00,161,1341.667,1.2170845938892894,2.860235075667582,,
2026-05-09T10:02:42+00:00,162,1350.0,1.2170785792520509,3.222857157444983,,
2026-05-09T10:02:43+00:00,163,1358.333,1.217072544434317,7.129823846275075,,
2026-05-09T10:02:44+00:00,164,1366.667,1.2170664909502429,11.146918199287255,,
2026-05-09T10:02:45+00:00,165,1375.0,1.2170604174061663,3.2497454297525876,4.207890398743238,
2026-05-09T10:02:46+00:00,166,1383.333,1.2170543236885312,2.2139377322258467,2.736553801148918,
2026-05-09T10:02:47+00:00,167,1391.667,1.2170482097999147,2.8667137887919627,4.755399812242768,18.968793700349845
2026-05-09T10:02:48+00:00,168,1400.0,1.2170420757429161,1.8731358115171213,2.2124514587348116,18.959328351344354
2026-05-09T10:02:49+00:00,169,1408.333,1.2170359215418758,8.482663285963373,9.002625713181184,
2026-05-09T10:02:50+00:00,170,1416.667,1.2170297471909626,1.5670584308393891,2.522206856796477,4.140655018441686
2026-05-09T10:02:51+00:00,171,1425.0,1.2170235526795166,1.5691891917665737,2.4834814432086403,20.215636197787624
2026-05-09T10:02:52+00:00,172,1433.333,1.217017338010182,1.5785910224747541,4.211202624575349,2.469085368288204
2026-05-09T10:02:53+00:00,173,1441.667,1.2170110986128846,1.4859975268875627,1.6741199425582363,18.91220315653619
2026-05-09T10:02:54+00:00,174,1450.0,1.2170048261497461,2.6396205378112585,3.2970403869561564,18.90281759641683
2026-05-09T10:02:55+00:00,175,1458.333,1.2169985336403768,3.76708856814729,4.215086494281294,18.893445370951216
2026-05-09T10:02:56+00:00,176,1466.667,1.2169922183093826,2.199992873765627,4.231440434326291,3.2039483245263285
2026-05-09T10:02:57+00:00,177,1475.0,1.2169858583589144,2.3585642684650363,8.16570150645126,3.0870193140232454
2026-05-09T10:02:58+00:00,178,1483.333,1.2169794781474454,2.695590395756935,12.60811053202188,10.71501084711813
2026-05-09T10:02:59+00:00,179,1491.667,1.2169730733479114,2.8356677193043964,3.7003015208711476,
2026-05-09T10:03:00+00:00,180,1500.0,1.216966680833747,2.483518716264337,3.700105732072674,18.846779004133875
2026-05-09T10:03:01+00:00,181,1508.333,1.216960318517166,2.3521293008844393,14.166727818244608,18.837488169500137
2026-05-09T10:03:02+00:00,182,1516.667,1.2169539372693559,8.25520093122881,,
2026-05-09T10:03:03+00:00,183,1525.0,1.216947536145174,7.31201493889527,22.506220180331994,
2026-05-09T10:03:04+00:00,184,1533.333,1.2169411148733231,8.961742734185492,,
2026-05-09T10:03:05+00:00,185,1541.667,1.216934673456601,16.91996818335619,,
2026-05-09T10:03:06+00:00,186,1550.0,1.216928211897808,11.96470019632424,,
2026-05-09T10:03:07+00:00,187,1558.333,1.2169217301997624,4.738160893736605,,
2026-05-09T10:03:08+00:00,188,1566.667,1.2169152283652909,4.000477649853188,12.609805897820337,
2026-05-09T10:03:09+00:00,189,1575.0,1.216908706397241,6.551011280329906,,18.763633234000814
2026-05-09T10:03:10+00:00,190,1583.333,1.2169021628223027,12.00088693169574,,
2026-05-09T10:03:11+00:00,191,1591.667,1.2168955950985811,11.081433887972006,,
2026-05-09T10:03:12+00:00,192,1600.0,1.216889007254425,12.242556670840717,,
2026-05-09T10:03:13+00:00,193,1608.333,1.216882399292732,12.239633925743826,,
2026-05-09T10:03:14+00:00,194,1616.667,1.2168757712164155,16.582407012438782,,
2026-05-09T10:03:15+00:00,195,1625.0,1.2168691230284019,6.5472066508529965,,18.708785871800238
2026-05-09T10:03:16+00:00,196,1633.333,1.2168624547316298,3.795417220008435,4.242777083617513,18.699689593967435
2026-05-09T10:03:17+00:00,197,1641.667,1.2168557663290553,6.482233870359347,8.173272805142275,18.690606100542716
2026-05-09T10:03:18+00:00,198,1650.0,1.2168490578236426,2.2365553798296975,2.7305265507661067,
2026-05-09T10:03:19+00:00,199,1658.333,1.2168423292809378,6.188033508071834,,
2026-05-09T10:03:20+00:00,200,1666.667,1.216835578550677,,,
2026-05-09T10:03:21+00:00,201,1675.0,1.2168288071483242,,,
2026-05-09T10:03:22+00:00,202,1683.333,1.2168220156571399,,,
2026-05-09T10:03:23+00:00,203,1691.667,1.216815204080166,7.589306929512964,,
2026-05-09T10:03:24+00:00,204,1700.0,1.2168083724204464,143.0322278875749,,
2026-05-09T10:03:25+00:00,205,1708.333,1.2168015206810356,,,
2026-05-09T10:03:26+00:00,206,1716.667,1.2167946481519833,,,
2026-05-09T10:03:27+00:00,207,1725.0,1.2167877525072404,4.410554214211185,8.007497554275501,
2026-05-09T10:03:28+00:00,208,1733.333,1.2167808391081485,,,
2026-05-09T10:03:29+00:00,209,1741.667,1.2167739056428237,,,
2026-05-09T10:03:30+00:00,210,1750.0,1.2167669521143853,,,
2026-05-09T10:03:31+00:00,211,1758.333,1.216759978525982,13.130033788223262,,
2026-05-09T10:03:32+00:00,212,1766.667,1.216752984880754,9.664692861420992,,
2026-05-09T10:03:33+00:00,213,1775.0,1.2167459700344283,2.356613333537113,3.1234090810504767,
2026-05-09T10:03:34+00:00,214,1783.333,1.2167389369470176,6.471108980490692,8.179871408398386,18.538117911116828
2026-05-09T10:03:35+00:00,215,1791.667,1.2167318838118226,3.0178381687942757,6.154092838959768,18.529260377559993
2026-05-09T10:03:36+00:00,216,1800.0,1.216724810632048,3.822765740294441,4.269986309260791,18.5204151824237
2026-05-09T10:03:37+00:00,217,1808.333,1.2167177174109063,2.20827351851775,9.35072284808986,3.678806744515969
2026-05-09T10:03:38+00:00,218,1816.667,1.2167106039728857,3.007764959839605,3.8518227369417497,
2026-05-09T10:03:39+00:00,219,1825.0,1.2167034704630821,6.467837433194303,8.18184103206338,18.49395338551989
2026-05-09T10:03:40+00:00,220,1833.333,1.2166963169218048,11.011006015352889,,
2026-05-09T10:03:41+00:00,221,1841.667,1.2166891433523173,11.008576146262744,,
2026-05-09T10:03:42+00:00,222,1850.0,1.2166819497579036,11.006146212272299,,
2026-05-09T10:03:43+00:00,223,1858.333,1.2166747361418568,3.3968762548753433,5.242081579100298,
2026-05-09T10:03:44+00:00,224,1866.667,1.2166675025074853,11.001286158372096,,
2026-05-09T10:03:45+00:00,225,1875.0,1.216660248858107,6.616319520641455,9.411846974655395,
2026-05-09T10:03:46+00:00,226,1883.333,1.216652975727366,4.7512051380818745,9.419553075209441,18.43263678748402
2026-05-09T10:03:47+00:00,227,1891.667,1.2166456826596714,8.201119478896793,,18.42392582880216
2026-05-09T10:03:48+00:00,228,1900.0,1.2166383695865441,6.4619493698460815,8.185419802464569,18.415226937384013
2026-05-09T10:03:49+00:00,229,1908.333,1.2166310365113566,2.437768439562704,3.0833998809557204,18.406540090989804
2026-05-09T10:03:50+00:00,230,1916.667,1.216623682947474,1.9257169406839225,2.467906689355664,18.39786525093847
2026-05-09T10:03:51+00:00,231,1925.0,1.216616308867302,2.3481311020871365,2.9313424327963284,18.38920239406392
2026-05-09T10:03:52+00:00,232,1933.333,1.2166089147960424,2.436916760368149,3.0815380000533272,18.380551515873062
2026-05-09T10:03:53+00:00,233,1941.667,1.216601500737115,2.4769525004699546,3.689341655301107,18.371912594342884
2026-05-09T10:03:54+00:00,234,1950.0,1.2165940666939623,2.6785703203608056,13.897588064083397,18.363285607509784
2026-05-09T10:03:55+00:00,235,1958.333,1.2165866126700313,2.678251100174291,13.889464500310945,18.354670533461434
2026-05-09T10:03:56+00:00,236,1966.667,1.2165791386687868,2.923488262176113,,18.346067350334472
2026-05-09T10:03:57+00:00,237,1975.0,1.2165716446937007,2.9232390518629536,,18.33747603633228
2026-05-09T10:03:58+00:00,238,1983.333,1.2165641309205157,2.403490418371503,21.026964902472987,18.32889657549083
2026-05-09T10:03:59+00:00,239,1991.667,1.2165565976304213,2.4032274197564774,21.001859504260157,18.320328955454904
2026-05-09T10:04:00+00:00,240,2000.0,1.216549044376513,2.03093121148527,2.746770633495988,18.311773139417085
2026-05-09T10:04:01+00:00,241,2008.333,1.216541471162316,1.6617802146101162,2.7468067116609474,3.0817753516738446
2026-05-09T10:04:02+00:00,242,2016.667,1.216533877700418,1.8626416555699261,3.34968722836029,3.1866355615678104
2026-05-09T10:04:03+00:00,243,2025.0,1.2165262627823754,2.1851064343713067,4.200977974004387,3.1863733563004475
2026-05-09T10:04:04+00:00,244,2033.333,1.2165186283745109,1.6606875682875313,2.14463833584686,3.1861111606351757
2026-05-09T10:04:05+00:00,245,2041.667,1.2165109753558598,1.80943727162225,2.786344841057067,3.1858489815836335
2026-05-09T10:04:06+00:00,246,2050.0,1.2165033168701838,1.8096167377839931,2.786356598505317,3.185587146127293
2026-05-09T10:04:07+00:00,247,2058.333,1.2164956476571291,1.8097962950088853,2.7863688274017866,3.1853255324071967
2026-05-09T10:04:08+00:00,248,2066.667,1.2164879584460457,2.2134887882617624,3.6824450348399287,3.08120900424115
2026-05-09T10:04:09+00:00,249,2075.0,1.2164802459991502,2.0496833326205866,2.676739637664859,18.235298136195112
2026-05-09T10:04:10+00:00,250,2083.333,1.2164724843755383,2.213272190610053,3.6820504817164292,3.0810470374711927
2026-05-09T10:04:11+00:00,251,2091.667,1.2164647379318216,4.0559394405491425,6.11375780191319,8.304140690257576
2026-05-09T10:04:12+00:00,252,2100.0,1.216456957772074,2.641332341568297,3.6816564924239783,8.310074099457756
2026-05-09T10:04:13+00:00,253,2108.333,1.2164491306609166,2.490657013577614,4.6545249587897315,11.279050359368917
2026-05-09T10:04:14+00:00,254,2116.667,1.2164412722456137,2.490696079844166,4.653302596701251,11.287066056467701
2026-05-09T10:04:15+00:00,255,2125.0,1.2164334110314488,2.783255534168662,,3.0806434820286563
2026-05-09T10:04:16+00:00,256,2133.333,1.2164255296585706,2.6786204628385244,,3.0805628774569502
2026-05-09T10:04:17+00:00,257,2141.667,1.2164176284802914,3.2690730782349258,,18.168105764182734
2026-05-09T10:04:18+00:00,258,2150.0,1.2164097145450028,8.01498139311112,,
2026-05-09T10:04:19+00:00,259,2158.333,1.2164017807164176,6.5067439248432795,,18.151423078448417
2026-05-09T10:04:20+00:00,260,2166.667,1.2163938272299892,5.290459368809412,12.613526492061922,
2026-05-09T10:04:21+00:00,261,2175.0,1.2163858540644013,8.917793749403033,,
2026-05-09T10:04:22+00:00,262,2183.333,1.2163778610165377,57.09037707140029,,
2026-05-09T10:04:23+00:00,263,2191.667,1.2163698480902108,,,
2026-05-09T10:04:24+00:00,264,2200.0,1.2163618152892468,16.241588008760285,,
2026-05-09T10:04:25+00:00,265,2208.333,1.2163537625597205,16.24185293258045,,
2026-05-09T10:04:26+00:00,266,2216.667,1.2163456899011202,12.739241947012951,,
2026-05-09T10:04:27+00:00,267,2225.0,1.216337597327486,12.406943179816672,,
2026-05-09T10:04:28+00:00,268,2233.333,1.2163294846291157,11.026600811646802,,
2026-05-09T10:04:29+00:00,269,2241.667,1.21632135207577,13.271385665201647,,
2026-05-09T10:04:30+00:00,270,2250.0,1.216313199671353,,,
2026-05-09T10:04:31+00:00,271,2258.333,1.216305027419786,9.155208858243212,,
2026-05-09T10:04:32+00:00,272,2266.667,1.2162968353249926,7.100599251890399,,
2026-05-09T10:04:33+00:00,273,2275.0,1.2162886233909165,7.3369424192261885,,
2026-05-09T10:04:34+00:00,274,2283.333,1.216280391621512,3.118533880867275,,18.02774295689894
2026-05-09T10:04:35+00:00,275,2291.667,1.2162721423218303,1.9555123023329786,2.7162183973869993,3.177989419160426
2026-05-09T10:04:36+00:00,276,2300.0,1.2162638865606354,2.1154895704469525,2.7160344939352,18.011442637063016
2026-05-09T10:04:37+00:00,277,2308.333,1.2162556168563987,1.557597096024703,4.186231781049493,2.4637941056151837
2026-05-09T10:04:38+00:00,278,2316.667,1.216247331173206,1.3774585035762685,2.153119491154156,2.463745195549489
2026-05-09T10:04:39+00:00,279,2325.0,1.2162390308262854,1.5050642522333628,2.153370486156147,3.0787187971809167
